Time,Clock,Status,Lat,Lon,Altitude(ft),GPS Speed(m/s),Ground Heading,Range,System Heading,Ave Wind Heading,Ave Wind Mag(m/s),Descent Rate(ft/s),L Motor(inches),R Motor(inches),RSSI
jTrax version: 3.8.3c
Ground Station Log
AGU TIME: 201506023 20:41:49
2643.56,20150603 21:25:53:0251, c2, 0.72283890, -1.42877195, 831.3, 0.24, 55.00, 2196541, 0.00, 55.00, 4.00, -5.83, 11.0, 11.0, 77
2644.54,20150603 21:25:54:0243, c2, 0.72283890, -1.42877195, 828.8, 0.33, 55.00, 2196541, 0.00, 55.00, 4.00, -3.93, 11.0, 11.0, 70
2645.56,20150603 21:25:55:0251, c2, 0.72283890, -1.42877195, 825.7, 0.41, 55.00, 2196541, 0.00, 55.00, 4.00, -3.02, 11.0, 11.0, 70
2646.56,20150603 21:25:56:0258, c2, 0.72283890, -1.42877195, 820.7, 0.67, 55.00, 2196541, 0.00, 55.00, 4.00, -3.92, 11.0, 11.0, 72
2647.55,20150603 21:25:57:0251, c2, 0.72283890, -1.42877195, 807.9, 0.72, 55.00, 2196541, 0.00, 55.00, 4.00, -8.16, 11.0, 11.0, 75
2648.57,20150603 21:25:58:0258, c2, 0.72283890, -1.42877195, 799.1, 0.34, 55.00, 2196541, 0.00, 55.00, 4.00, -9.89, 11.0, 11.0, 74
2649.57,20150603 21:25:59:0266, c2, 0.72283890, -1.42877195, 789.9, 0.68, 55.00, 2196541, 0.00, 55.00, 4.00, -10.24, 11.0, 11.0, 74
2650.57,20150603 21:26:00:0258, c2, 0.72283890, -1.42877195, 786.4, 0.25, 55.00, 2196541, 0.00, 55.00, 4.00, -6.05, 11.0, 11.0, 71
2651.57,20150603 21:26:01:0266, c2, 0.72283890, -1.42877195, 784.0, 0.43, 55.00, 2196541, 0.00, 55.00, 4.00, -4.73, 11.0, 11.0, 73
2652.58,20150603 21:26:02:0273, c2, 0.72283862, -1.42877162, 776.8, 1.08, 0.00, 2196541, 0.00, 55.00, 4.00, -5.73, 11.0, 11.0, 77
2653.58,20150603 21:26:03:0265, c2, 0.72283862, -1.42877162, 780.5, 0.65, 55.00, 2196543, 0.00, 55.00, 4.00, -1.64, 11.0, 11.0, 69
2654.57,20150603 21:26:04:0273, c2, 0.72283862, -1.42877162, 775.8, 0.24, 55.00, 2196543, 0.00, 55.00, 4.00, -3.53, 11.0, 11.0, 71
2655.59,20150603 21:26:05:0281, c2, 0.72283890, -1.42877162, 774.0, 0.15, 55.00, 2196543, 0.00, 55.00, 4.00, -2.66, 11.0, 11.0, 70
2656.57,20150603 21:26:06:0272, c2, 0.72283890, -1.42877162, 782.0, 0.31, 55.00, 2196542, 0.00, 55.00, 4.00, 3.44, 11.0, 11.0, 74
2657.59,20150603 21:26:07:0280, c2, 0.72283890, -1.42877162, 779.4, 0.55, 55.00, 2196542, 0.00, 55.00, 4.00, 0.71, 11.0, 11.0, 74
2658.60,20150603 21:26:08:0288, c2, 0.72283890, -1.42877162, 774.9, 0.53, 55.00, 2196543, 0.00, 55.00, 4.00, -2.14, 11.0, 11.0, 69
2659.58,20150603 21:26:09:0280, c2, 0.72283890, -1.42877162, 769.7, 0.32, 55.00, 2196543, 0.00, 55.00, 4.00, -4.59, 11.0, 11.0, 78
2660.60,20150603 21:26:10:0287, c2, 0.72283890, -1.42877162, 769.5, 0.83, 55.00, 2196543, 0.00, 55.00, 4.00, -2.81, 11.0, 11.0, 75
2661.59,20150603 21:26:11:0295, c2, 0.72283890, -1.42877162, 790.9, 1.19, 0.00, 2196543, 0.00, 55.00, 4.00, 10.26, 11.0, 11.0, 80
2662.59,20150603 21:26:12:0287, c2, 0.72283918, -1.42877139, 791.5, 0.26, 55.00, 2196544, 0.00, 55.00, 4.00, 6.80, 11.0, 11.0, 80
2663.59,20150603 21:26:13:0295, c2, 0.72283918, -1.42877139, 793.8, 0.21, 55.00, 2196544, 0.00, 55.00, 4.00, 3.92, 11.0, 11.0, 80
2664.61,20150603 21:26:14:0303, c2, 0.72283918, -1.42877139, 799.0, 0.22, 55.00, 2196544, 0.00, 55.00, 4.00, 5.67, 11.0, 11.0, 70
2665.61,20150603 21:26:15:0294, c2, 0.72283890, -1.42877139, 801.0, 0.67, 55.00, 2196544, 0.00, 55.00, 4.00, 2.66, 11.0, 11.0, 76
2666.62,20150603 21:26:16:0316, c2, 0.72283890, -1.42877139, 802.5, 0.55, 55.00, 2196545, 0.00, 55.00, 4.00, 1.57, 11.0, 11.0, 70
2667.65,20150603 21:26:17:0340, c2, 0.72283890, -1.42877139, 808.2, 0.39, 55.00, 2196545, 0.00, 55.00, 4.00, 3.47, 11.0, 11.0, 70
2668.68,20150603 21:26:18:0366, c2, 0.72283890, -1.42877139, 823.8, 0.74, 55.00, 2196544, 0.00, 55.00, 4.00, 9.89, 11.0, 11.0, 70
2669.68,20150603 21:26:19:0373, c2, 0.72283918, -1.42877139, 831.6, 0.70, 55.00, 2196544, 0.00, 55.00, 4.00, 9.92, 11.0, 11.0, 69
2670.69,20150603 21:26:20:0381, c2, 0.72283918, -1.42877139, 839.8, 0.53, 55.00, 2196544, 0.00, 55.00, 4.00, 8.61, 11.0, 11.0, 72
2671.69,20150603 21:26:21:0389, c2, 0.72283918, -1.42877162, 843.2, 0.63, 55.00, 2196544, 0.00, 55.00, 4.00, 6.01, 11.0, 11.0, 74
2672.69,20150603 21:26:22:0381, c2, 0.72283918, -1.42877162, 845.8, 0.36, 55.00, 2196544, 0.00, 55.00, 4.00, 3.33, 11.0, 11.0, 69
2673.73,20150603 21:26:23:0420, c2, 0.72283918, -1.42877139, 846.1, 0.39, 55.00, 2196544, 0.00, 55.00, 4.00, 1.99, 11.0, 11.0, 70
2674.72,20150603 21:26:24:0413, c2, 0.72283918, -1.42877139, 842.8, 0.17, 55.00, 2196544, 0.00, 55.00, 4.00, -1.14, 11.0, 11.0, 70
2675.73,20150603 21:26:25:0420, c2, 0.72283918, -1.42877139, 840.6, 0.44, 55.00, 2196544, 0.00, 55.00, 4.00, -2.54, 11.0, 11.0, 70
2676.73,20150603 21:26:26:0428, c2, 0.72283918, -1.42877139, 838.7, 0.22, 55.00, 2196545, 0.00, 55.00, 4.00, -1.42, 11.0, 11.0, 70
2677.73,20150603 21:26:27:0419, c2, 0.72283918, -1.42877139, 846.1, 0.29, 55.00, 2196545, 0.00, 55.00, 4.00, 4.09, 11.0, 11.0, 72
2678.74,20150603 21:26:28:0428, c2, 0.72283918, -1.42877139, 844.7, 0.05, 55.00, 2196545, 0.00, 55.00, 4.00, 0.30, 11.0, 11.0, 73
2679.74,20150603 21:26:29:0435, c2, 0.72283890, -1.42877106, 844.6, 0.33, 55.00, 2196545, 0.00, 55.00, 4.00, 0.92, 11.0, 11.0, 70
2680.74,20150603 21:26:30:0427, c2, 0.72283890, -1.42877106, 844.1, 0.07, 55.00, 2196545, 0.00, 55.00, 4.00, -0.57, 11.0, 11.0, 71
2681.74,20150603 21:26:31:0435, c2, 0.72283890, -1.42877106, 844.2, 0.17, 55.00, 2196545, 0.00, 55.00, 4.00, -0.44, 11.0, 11.0, 70
2682.75,20150603 21:26:32:0443, c2, 0.72283890, -1.42877106, 841.7, 0.13, 55.00, 2196546, 0.00, 55.00, 4.00, -2.18, 11.0, 11.0, 73
2683.73,20150603 21:26:33:0434, c2, 0.72283890, -1.42877106, 837.1, 0.30, 55.00, 2196545, 0.00, 55.00, 4.00, -3.34, 11.0, 11.0, 69
2684.75,20150603 21:26:34:0442, c2, 0.72283862, -1.42877106, 833.6, 0.54, 55.00, 2196546, 0.00, 55.00, 4.00, -3.38, 11.0, 11.0, 70
2685.76,20150603 21:26:35:0450, c2, 0.72283862, -1.42877106, 832.2, 0.34, 55.00, 2196546, 0.00, 55.00, 4.00, -2.53, 11.0, 11.0, 72
2686.74,20150603 21:26:36:0442, c2, 0.72283862, -1.42877106, 832.2, 0.49, 55.00, 2196546, 0.00, 55.00, 4.00, -1.66, 11.0, 11.0, 77
2687.76,20150603 21:26:37:0449, c2, 0.72283862, -1.42877083, 833.0, 0.49, 55.00, 2196546, 0.00, 55.00, 4.00, 0.29, 11.0, 11.0, 69
2688.76,20150603 21:26:38:0456, c2, 0.72283862, -1.42877083, 827.7, 0.19, 55.00, 2196546, 0.00, 55.00, 4.00, -2.38, 11.0, 11.0, 81
2689.75,20150603 21:26:39:0449, c2, 0.72283862, -1.42877083, 825.8, 0.45, 55.00, 2196546, 0.00, 55.00, 4.00, -2.68, 11.0, 11.0, 75
2690.77,20150603 21:26:40:0457, c2, 0.72283862, -1.42877083, 819.6, 0.15, 55.00, 2196546, 0.00, 55.00, 4.00, -4.29, 11.0, 11.0, 70
2691.77,20150603 21:26:41:0464, c2, 0.72283862, -1.42877083, 815.3, 0.03, 55.00, 2196546, 0.00, 55.00, 4.00, -4.69, 11.0, 11.0, 81
2692.76,20150603 21:26:42:0456, c2, 0.72283862, -1.42877083, 810.1, 0.28, 55.00, 2196546, 0.00, 55.00, 4.00, -5.37, 11.0, 11.0, 70
2693.76,20150603 21:26:43:0464, c2, 0.72283862, -1.42877083, 804.0, 0.43, 55.00, 2196546, 0.00, 55.00, 4.00, -5.64, 11.0, 11.0, 78
2694.78,20150603 21:26:44:0472, c2, 0.72283862, -1.42877083, 795.3, 0.27, 55.00, 2196546, 0.00, 55.00, 4.00, -7.44, 11.0, 11.0, 70
2696.77,20150603 21:26:46:0471, c2, 0.72283829, -1.42877083, 778.4, 0.01, 55.00, 2196546, 0.00, 55.00, 4.00, -8.65, 11.0, 11.0, 71
2697.79,20150603 21:26:47:0479, c2, 0.72283829, -1.42877050, 771.0, 0.58, 55.00, 2196547, 0.00, 55.00, 4.00, -8.10, 11.0, 11.0, 81
2698.77,20150603 21:26:48:0471, c2, 0.72283829, -1.42877050, 765.9, 0.12, 55.00, 2196547, 0.00, 55.00, 4.00, -6.43, 11.0, 11.0, 77
2699.78,20150603 21:26:49:0479, c2, 0.72283829, -1.42877083, 763.3, 0.22, 55.00, 2196546, 0.00, 55.00, 4.00, -4.27, 11.0, 11.0, 75
2700.80,20150603 21:26:50:0486, c2, 0.72283829, -1.42877050, 758.4, 0.35, 55.00, 2196547, 0.00, 55.00, 4.00, -4.11, 11.0, 11.0, 71
2701.78,20150603 21:26:51:0478, c2, 0.72283801, -1.42877050, 756.0, 0.14, 55.00, 2196547, 0.00, 55.00, 4.00, -3.36, 11.0, 11.0, 74
2702.80,20150603 21:26:52:0486, c2, 0.72283801, -1.42877050, 752.4, 0.07, 55.00, 2196547, 0.00, 55.00, 4.00, -3.33, 11.0, 11.0, 76
2703.79,20150603 21:26:53:0494, c2, 0.72283801, -1.42877016, 750.8, 0.16, 55.00, 2196547, 0.00, 55.00, 4.00, -2.66, 11.0, 11.0, 71
2704.79,20150603 21:26:54:0485, c2, 0.72283801, -1.42877016, 749.5, 0.09, 55.00, 2196547, 0.00, 55.00, 4.00, -1.70, 11.0, 11.0, 71
2705.79,20150603 21:26:55:0493, c2, 0.72283801, -1.42877016, 747.2, 0.04, 55.00, 2196547, 0.00, 55.00, 4.00, -2.23, 11.0, 11.0, 72
2706.80,20150603 21:26:56:0501, c2, 0.72283773, -1.42877016, 743.8, 0.20, 55.00, 2196547, 0.00, 55.00, 4.00, -3.29, 11.0, 11.0, 73
2707.80,20150603 21:26:57:0493, c2, 0.72283773, -1.42877016, 742.3, 0.67, 55.00, 2196547, 0.00, 55.00, 4.00, -2.08, 11.0, 11.0, 74
2708.80,20150603 21:26:58:0500, c2, 0.72283773, -1.42877016, 741.8, 0.26, 55.00, 2196546, 0.00, 55.00, 4.00, -1.30, 11.0, 11.0, 71
2709.82,20150603 21:26:59:0508, c2, 0.72283773, -1.42877016, 738.2, 0.17, 55.00, 2196547, 0.00, 55.00, 4.00, -2.20, 11.0, 11.0, 76
2710.80,20150603 21:27:00:0500, c2, 0.72283745, -1.42877016, 736.5, 0.43, 55.00, 2196546, 0.00, 55.00, 4.00, -1.93, 11.0, 11.0, 75
2711.81,20150603 21:27:01:0508, c2, 0.72283745, -1.42877016, 738.0, 0.40, 55.00, 2196546, 0.00, 55.00, 4.00, -0.23, 11.0, 11.0, 80
2712.83,20150603 21:27:02:0516, c2, 0.72283745, -1.42877016, 735.1, 0.25, 55.00, 2196547, 0.00, 55.00, 4.00, -1.50, 11.0, 11.0, 82
2713.81,20150603 21:27:03:0507, c2, 0.72283745, -1.42877016, 733.9, 0.27, 55.00, 2196546, 0.00, 55.00, 4.00, -1.20, 11.0, 11.0, 82
2714.82,20150603 21:27:04:0515, c2, 0.72283717, -1.42877016, 731.0, 0.19, 55.00, 2196546, 0.00, 55.00, 4.00, -2.26, 11.0, 11.0, 71
2715.82,20150603 21:27:05:0523, c2, 0.72283717, -1.42877016, 729.5, 0.16, 55.00, 2196546, 0.00, 55.00, 4.00, -2.02, 11.0, 11.0, 82
2716.82,20150603 21:27:06:0515, c2, 0.72283717, -1.42876994, 725.5, 0.33, 55.00, 2196547, 0.00, 55.00, 4.00, -3.20, 11.0, 11.0, 71
2717.83,20150603 21:27:07:0523, c2, 0.72283717, -1.42876994, 726.7, 0.33, 55.00, 2196547, 0.00, 55.00, 4.00, -0.90, 11.0, 11.0, 69
2718.83,20150603 21:27:08:0530, c2, 0.72283717, -1.42876994, 726.4, 0.15, 55.00, 2196547, 0.00, 55.00, 4.00, -0.40, 11.0, 11.0, 68
2719.83,20150603 21:27:09:0522, c2, 0.72283683, -1.42876994, 726.2, 0.22, 55.00, 2196546, 0.00, 55.00, 4.00, -0.40, 11.0, 11.0, 68
2720.83,20150603 21:27:10:0530, c2, 0.72283683, -1.42876994, 726.2, 1.23, 99.00, 2196546, 0.00, 55.00, 4.00, 0.01, 11.0, 11.0, 70
2721.84,20150603 21:27:11:0538, c2, 0.72283683, -1.42876994, 726.2, 0.07, 55.00, 2196546, 0.00, 55.00, 4.00, -0.41, 11.0, 11.0, 73
2722.84,20150603 21:27:12:0529, c2, 0.72283683, -1.42876994, 728.1, 0.36, 55.00, 2196546, 0.00, 55.00, 4.00, 0.60, 11.0, 11.0, 71
2723.84,20150603 21:27:13:0537, c2, 0.72283683, -1.42876994, 728.9, 0.26, 55.00, 2196546, 0.00, 55.00, 4.00, 0.67, 11.0, 11.0, 68
2724.87,20150603 21:27:14:0569, c2, 0.72283683, -1.42876994, 727.4, 0.08, 55.00, 2196546, 0.00, 55.00, 4.00, -0.49, 11.0, 11.0, 70
2725.87,20150603 21:27:15:0569, c2, 0.72283683, -1.42876994, 729.4, 0.44, 55.00, 2196546, 0.00, 55.00, 4.00, 1.10, 11.0, 11.0, 70
2726.88,20150603 21:27:16:0577, c2, 0.72283683, -1.42876994, 731.4, 0.09, 55.00, 2196546, 0.00, 55.00, 4.00, 1.90, 11.0, 11.0, 70
2727.90,20150603 21:27:17:0584, c2, 0.72283655, -1.42876994, 731.7, 0.12, 55.00, 2196546, 0.00, 55.00, 4.00, 0.90, 11.0, 11.0, 71
2728.88,20150603 21:27:18:0576, c2, 0.72283655, -1.42877016, 733.7, 0.07, 55.00, 2196545, 0.00, 55.00, 4.00, 1.88, 11.0, 11.0, 72
2729.89,20150603 21:27:19:0584, c2, 0.72283655, -1.42877016, 734.2, 0.15, 55.00, 2196545, 0.00, 55.00, 4.00, 0.77, 11.0, 11.0, 70
2731.91,20150603 21:27:21:0601, c2, 0.72283655, -1.42877016, 737.7, 0.40, 55.00, 2196544, 0.00, 55.00, 4.00, 1.29, 11.0, 11.0, 70
2732.92,20150603 21:27:22:0613, c2, 0.72283655, -1.42877016, 737.8, 0.39, 55.00, 2196544, 0.00, 55.00, 4.00, 0.82, 11.0, 11.0, 72
2733.93,20150603 21:27:23:0631, c2, 0.72283655, -1.42877016, 738.6, 0.33, 55.00, 2196544, 0.00, 55.00, 4.00, 0.56, 11.0, 11.0, 70
2734.93,20150603 21:27:24:0623, c2, 0.72283655, -1.42877016, 737.4, 0.06, 55.00, 2196544, 0.00, 55.00, 4.00, -0.19, 11.0, 11.0, 68
2735.93,20150603 21:27:25:0630, c2, 0.72283655, -1.42877016, 738.1, 0.58, 55.00, 2196544, 0.00, 55.00, 4.00, -0.18, 11.0, 11.0, 71
2736.94,20150603 21:27:26:0638, c2, 0.72283655, -1.42877050, 735.7, 0.31, 55.00, 2196543, 0.00, 55.00, 4.00, -1.66, 11.0, 11.0, 78
2737.94,20150603 21:27:27:0630, c2, 0.72283655, -1.42877050, 734.0, 0.19, 55.00, 2196543, 0.00, 55.00, 4.00, -1.89, 11.0, 11.0, 70
2738.94,20150603 21:27:28:0638, c2, 0.72283655, -1.42877050, 730.5, 0.11, 55.00, 2196544, 0.00, 55.00, 4.00, -2.11, 11.0, 11.0, 78
2739.95,20150603 21:27:29:0646, c2, 0.72283655, -1.42877050, 731.1, 0.26, 55.00, 2196544, 0.00, 55.00, 4.00, -0.99, 11.0, 11.0, 73
2740.94,20150603 21:27:30:0637, c2, 0.72283655, -1.42877083, 730.4, 0.58, 55.00, 2196542, 0.00, 55.00, 4.00, -0.87, 11.0, 11.0, 70
2741.95,20150603 21:27:31:0645, c2, 0.72283655, -1.42877083, 730.2, 0.01, 55.00, 2196542, 0.00, 55.00, 4.00, -0.35, 11.0, 11.0, 77
2742.95,20150603 21:27:32:0653, c2, 0.72283683, -1.42877083, 731.5, 0.37, 55.00, 2196542, 0.00, 55.00, 4.00, -0.06, 11.0, 11.0, 70
2743.95,20150603 21:27:33:0645, c2, 0.72283655, -1.42877083, 732.8, 1.04, 0.00, 2196542, 0.00, 55.00, 4.00, 1.29, 11.0, 11.0, 73
2744.96,20150603 21:27:34:0652, c2, 0.72283683, -1.42877083, 732.7, 0.81, 55.00, 2196542, 0.00, 55.00, 4.00, 0.37, 11.0, 11.0, 70
2745.96,20150603 21:27:35:0660, c2, 0.72283655, -1.42877083, 732.0, 0.16, 55.00, 2196542, 0.00, 55.00, 4.00, 0.01, 11.0, 11.0, 71
2746.96,20150603 21:27:36:0652, c2, 0.72283683, -1.42877083, 730.1, 0.08, 55.00, 2196542, 0.00, 55.00, 4.00, -1.36, 11.0, 11.0, 71
2747.96,20150603 21:27:37:0660, c2, 0.72283655, -1.42877083, 734.9, 0.43, 55.00, 2196542, 0.00, 55.00, 4.00, 1.75, 11.0, 11.0, 82
2748.97,20150603 21:27:38:0667, c2, 0.72283655, -1.42877083, 738.2, 0.08, 55.00, 2196542, 0.00, 55.00, 4.00, 2.98, 11.0, 11.0, 76
2749.97,20150603 21:27:39:0659, c2, 0.72283655, -1.42877083, 741.7, 0.06, 55.00, 2196542, 0.00, 55.00, 4.00, 4.03, 11.0, 11.0, 75
2750.97,20150603 21:27:40:0667, c2, 0.72283655, -1.42877106, 744.4, 0.67, 55.00, 2196541, 0.00, 55.00, 4.00, 2.39, 11.0, 11.0, 71
2751.98,20150603 21:27:41:0673, c2, 0.72283655, -1.42877106, 747.2, 0.04, 55.00, 2196541, 0.00, 55.00, 4.00, 2.59, 11.0, 11.0, 75
2752.97,20150603 21:27:42:0666, c2, 0.72283655, -1.42877106, 748.4, 0.03, 55.00, 2196541, 0.00, 55.00, 4.00, 1.99, 11.0, 11.0, 74
2753.98,20150603 21:27:43:0674, c2, 0.72283655, -1.42877106, 751.1, 0.65, 55.00, 2196541, 0.00, 55.00, 4.00, 2.57, 11.0, 11.0, 72
2754.99,20150603 21:27:44:0682, c2, 0.72283655, -1.42877106, 752.4, 0.14, 55.00, 2196541, 0.00, 55.00, 4.00, 1.81, 11.0, 11.0, 73
2755.98,20150603 21:27:45:0674, c2, 0.72283655, -1.42877106, 754.3, 0.64, 55.00, 2196541, 0.00, 55.00, 4.00, 1.79, 11.0, 11.0, 71
2756.99,20150603 21:27:46:0681, c2, 0.72283655, -1.42877106, 753.6, 0.60, 55.00, 2196541, 0.00, 55.00, 4.00, 1.17, 11.0, 11.0, 73
2757.99,20150603 21:27:47:0690, c2, 0.72283655, -1.42877106, 752.3, 0.91, 55.00, 2196541, 0.00, 55.00, 4.00, -0.35, 11.0, 11.0, 76
2758.99,20150603 21:27:48:0681, c2, 0.72283655, -1.42877106, 751.0, 0.22, 55.00, 2196541, 0.00, 55.00, 4.00, -1.46, 11.0, 11.0, 74
2760.00,20150603 21:27:49:0689, c2, 0.72283655, -1.42877106, 751.0, 0.89, 55.00, 2196541, 0.00, 55.00, 4.00, -0.56, 11.0, 11.0, 75
2761.00,20150603 21:27:50:0696, c2, 0.72283655, -1.42877106, 746.5, 0.32, 55.00, 2196541, 0.00, 55.00, 4.00, -2.20, 11.0, 11.0, 74
2762.00,20150603 21:27:51:0689, c2, 0.72283655, -1.42877106, 743.2, 0.22, 55.00, 2196541, 0.00, 55.00, 4.00, -3.08, 11.0, 11.0, 74
2763.00,20150603 21:27:52:0696, c2, 0.72283655, -1.42877106, 741.7, 0.21, 55.00, 2196541, 0.00, 55.00, 4.00, -1.95, 11.0, 11.0, 76
2764.01,20150603 21:27:53:0704, c2, 0.72283655, -1.42877083, 740.9, 0.46, 55.00, 2196542, 0.00, 55.00, 4.00, -1.42, 11.0, 11.0, 75
2765.01,20150603 21:27:54:0696, c2, 0.72283655, -1.42877083, 738.5, 0.63, 55.00, 2196542, 0.00, 55.00, 4.00, -2.19, 11.0, 11.0, 70
2766.01,20150603 21:27:55:0704, c2, 0.72283655, -1.42877083, 738.6, 0.29, 55.00, 2196542, 0.00, 55.00, 4.00, -0.93, 11.0, 11.0, 75
2767.02,20150603 21:27:56:0711, c2, 0.72283655, -1.42877083, 733.8, 0.20, 55.00, 2196542, 0.00, 55.00, 4.00, -3.28, 11.0, 11.0, 72
2768.00,20150603 21:27:57:0703, c2, 0.72283655, -1.42877083, 727.7, 0.13, 55.00, 2196542, 0.00, 55.00, 4.00, -4.84, 11.0, 11.0, 66
2769.02,20150603 21:27:58:0711, c2, 0.72283683, -1.42877083, 727.5, 0.29, 55.00, 2196542, 0.00, 55.00, 4.00, -1.58, 11.0, 11.0, 67
2770.02,20150603 21:27:59:0719, c2, 0.72283683, -1.42877083, 729.3, 0.09, 55.00, 2196542, 0.00, 55.00, 4.00, 0.56, 11.0, 11.0, 68
2771.01,20150603 21:28:00:0710, c2, 0.72283655, -1.42877083, 731.8, 0.36, 55.00, 2196542, 0.00, 55.00, 4.00, 1.96, 11.0, 11.0, 71
2772.03,20150603 21:28:01:0718, c2, 0.72283655, -1.42877083, 733.3, 0.08, 55.00, 2196542, 0.00, 55.00, 4.00, 1.12, 11.0, 11.0, 71
2773.03,20150603 21:28:02:0726, c2, 0.72283655, -1.42877050, 732.5, 0.21, 55.00, 2196543, 0.00, 55.00, 4.00, -0.15, 11.0, 11.0, 71
2774.03,20150603 21:28:03:0718, c2, 0.72283655, -1.42877050, 734.2, 0.23, 55.00, 2196543, 0.00, 55.00, 4.00, 0.92, 11.0, 11.0, 69
2775.02,20150603 21:28:04:0726, c2, 0.72283655, -1.42877016, 737.4, 0.49, 55.00, 2196544, 0.00, 55.00, 4.00, 2.04, 11.0, 11.0, 70
2776.04,20150603 21:28:05:0733, c2, 0.72283655, -1.42877016, 737.2, 0.96, 55.00, 2196544, 0.00, 55.00, 4.00, 0.82, 11.0, 11.0, 71
2777.04,20150603 21:28:06:0725, c2, 0.72283655, -1.42877016, 741.2, 0.12, 55.00, 2196544, 0.00, 55.00, 4.00, 2.49, 11.0, 11.0, 70
2778.03,20150603 21:28:07:0733, c2, 0.72283655, -1.42877016, 737.5, 0.43, 55.00, 2196544, 0.00, 55.00, 4.00, -1.02, 11.0, 11.0, 71
2779.05,20150603 21:28:08:0741, c2, 0.72283655, -1.42877016, 732.7, 0.55, 55.00, 2196544, 0.00, 55.00, 4.00, -3.66, 11.0, 11.0, 72
2780.03,20150603 21:28:09:0732, c2, 0.72283655, -1.42877016, 735.9, 0.29, 55.00, 2196544, 0.00, 55.00, 4.00, 0.40, 11.0, 11.0, 70
2781.05,20150603 21:28:10:0741, c2, 0.72283655, -1.42877016, 734.9, 0.28, 55.00, 2196544, 0.00, 55.00, 4.00, -0.42, 11.0, 11.0, 70
2782.09,20150603 21:28:11:0780, c2, 0.72283655, -1.42877016, 737.9, 0.34, 55.00, 2196544, 0.00, 55.00, 4.00, 1.40, 11.0, 11.0, 70
2783.07,20150603 21:28:12:0772, c2, 0.72283627, -1.42877016, 737.1, 0.47, 55.00, 2196544, 0.00, 55.00, 4.00, 0.45, 11.0, 11.0, 72
2784.09,20150603 21:28:13:0779, c2, 0.72283627, -1.42877016, 732.4, 0.29, 55.00, 2196544, 0.00, 55.00, 4.00, -2.65, 11.0, 11.0, 70
2785.09,20150603 21:28:14:0788, c2, 0.72283627, -1.42876994, 734.7, 0.35, 55.00, 2196545, 0.00, 55.00, 4.00, -0.64, 11.0, 11.0, 68
2786.08,20150603 21:28:15:0779, c2, 0.72283627, -1.42876994, 734.9, 0.39, 55.00, 2196545, 0.00, 55.00, 4.00, 0.07, 11.0, 11.0, 71
2787.11,20150603 21:28:16:0803, c2, 0.72283627, -1.42876960, 731.2, 0.18, 55.00, 2196546, 0.00, 55.00, 4.00, -2.08, 11.0, 11.0, 78
2788.13,20150603 21:28:17:0826, c2, 0.72283627, -1.42876960, 727.0, 0.36, 55.00, 2196546, 0.00, 55.00, 4.00, -3.55, 11.0, 11.0, 71
2789.13,20150603 21:28:18:0819, c2, 0.72283627, -1.42876960, 725.1, 0.27, 55.00, 2196546, 0.00, 55.00, 4.00, -2.55, 11.0, 11.0, 80
2790.13,20150603 21:28:19:0826, c2, 0.72283627, -1.42876960, 722.0, 0.59, 55.00, 2196547, 0.00, 55.00, 4.00, -2.32, 11.0, 11.0, 72
2791.14,20150603 21:28:20:0834, c2, 0.72283627, -1.42876960, 717.7, 0.33, 55.00, 2196547, 0.00, 55.00, 4.00, -3.74, 11.0, 11.0, 69
2792.14,20150603 21:28:21:0826, c2, 0.72283627, -1.42876960, 718.7, 0.19, 55.00, 2196547, 0.00, 55.00, 4.00, -0.84, 11.0, 11.0, 72
2793.14,20150603 21:28:22:0834, c2, 0.72283627, -1.42876960, 716.1, 0.14, 55.00, 2196547, 0.00, 55.00, 4.00, -1.88, 11.0, 11.0, 70
2794.15,20150603 21:28:23:0841, c2, 0.72283627, -1.42876938, 713.5, 0.14, 55.00, 2196548, 0.00, 55.00, 4.00, -2.75, 11.0, 11.0, 71
2795.13,20150603 21:28:24:0833, c2, 0.72283627, -1.42876960, 709.7, 0.16, 55.00, 2196547, 0.00, 55.00, 4.00, -3.72, 11.0, 11.0, 69
2796.15,20150603 21:28:25:0841, c2, 0.72283627, -1.42876960, 704.9, 0.71, 55.00, 2196547, 0.00, 55.00, 4.00, -3.70, 11.0, 11.0, 70
2797.16,20150603 21:28:26:0849, c2, 0.72283627, -1.42876938, 703.7, 0.91, 55.00, 2196548, 0.00, 55.00, 4.00, -2.23, 11.0, 11.0, 69
2798.14,20150603 21:28:27:0840, c2, 0.72283627, -1.42876938, 699.9, 0.51, 55.00, 2196548, 0.00, 55.00, 4.00, -2.72, 11.0, 11.0, 75
2799.16,20150603 21:28:28:0848, c2, 0.72283627, -1.42876938, 695.1, 0.30, 55.00, 2196549, 0.00, 55.00, 4.00, -4.34, 11.0, 11.0, 72
2801.15,20150603 21:28:30:0848, c2, 0.72283627, -1.42876938, 697.0, 0.53, 55.00, 2196548, 0.00, 55.00, 4.00, 0.18, 11.0, 11.0, 70
2802.17,20150603 21:28:31:0856, c2, 0.72283627, -1.42876938, 692.2, 0.08, 55.00, 2196549, 0.00, 55.00, 4.00, -3.48, 11.0, 11.0, 71
2803.17,20150603 21:28:32:0863, c2, 0.72283627, -1.42876904, 688.5, 0.69, 55.00, 2196549, 0.00, 55.00, 4.00, -3.39, 11.0, 11.0, 74
